timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1743615282497,34,GetAllUsers,200,OK,GetUsersTestSet 1-158,text,true,,2166,120,181,181,https://reqres.in/api/users,34,0,0
1743615281617,917,GetAllUsers,200,OK,GetUsersTestSet 1-183,text,true,,2165,120,180,180,https://reqres.in/api/users,761,0,734
1743615281613,921,GetAllUsers,200,OK,GetUsersTestSet 1-180,text,true,,2165,120,180,180,https://reqres.in/api/users,764,0,732
1743615281423,1113,GetAllUsers,200,OK,GetUsersTestSet 1-159,text,true,,2165,120,180,180,https://reqres.in/api/users,956,0,919
1743615281656,880,GetAllUsers,200,OK,GetUsersTestSet 1-189,text,true,,2165,120,180,180,https://reqres.in/api/users,724,0,692
1743615279731,2806,GetAllUsers,200,OK,GetUsersTestSet 1-53,text,true,,2165,120,180,180,https://reqres.in/api/users,2650,0,2618
1743615280705,1834,GetAllUsers,200,OK,GetUsersTestSet 1-109,text,true,,2167,120,180,180,https://reqres.in/api/users,1676,0,1304
1743615282311,229,GetAllUsers,200,OK,GetUsersTestSet 1-152,text,true,,2167,120,180,180,https://reqres.in/api/users,75,0,57
1743615280700,1841,GetAllUsers,200,OK,GetUsersTestSet 1-107,text,true,,2167,120,180,180,https://reqres.in/api/users,1688,0,1295
1743615280605,1936,GetAllUsers,200,OK,GetUsersTestSet 1-97,text,true,,2166,120,180,180,https://reqres.in/api/users,1785,0,1376
1743615281778,765,GetAllUsers,200,OK,GetUsersTestSet 1-201,text,true,,2167,120,180,180,https://reqres.in/api/users,615,0,194
1743615280838,1706,GetAllUsers,200,OK,GetUsersTestSet 1-139,text,true,,2165,120,180,180,https://reqres.in/api/users,1557,0,1110
1743615279650,2895,GetAllUsers,200,OK,GetUsersTestSet 1-43,text,true,,2165,120,180,180,https://reqres.in/api/users,2749,0,2258
1743615279471,3074,GetAllUsers,200,OK,GetUsersTestSet 1-23,text,true,,2165,120,180,180,https://reqres.in/api/users,2929,0,2890
1743615279731,2815,GetAllUsers,200,OK,GetUsersTestSet 1-52,text,true,,2166,120,180,180,https://reqres.in/api/users,2692,0,2181
1743615279475,3072,GetAllUsers,200,OK,GetUsersTestSet 1-20,text,true,,2166,120,180,180,https://reqres.in/api/users,2936,0,2913
1743615280596,1953,GetAllUsers,200,OK,GetUsersTestSet 1-96,text,true,,2166,120,180,180,https://reqres.in/api/users,1952,0,1507
1743615281250,1300,GetAllUsers,200,OK,GetUsersTestSet 1-156,text,true,,2165,120,180,180,https://reqres.in/api/users,1300,0,1003
1743615282535,17,GetAllUsers,200,OK,GetUsersTestSet 1-183,text,true,,2166,120,180,180,https://reqres.in/api/users,17,0,0
1743615282506,48,GetAllUsers,200,OK,GetUsersTestSet 1-66,text,true,,2167,120,179,179,https://reqres.in/api/users,48,0,0
