timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1743615314017,1040,Requête HTTP,201,Created,TestCreateUserSet 1-620,text,true,,1109,220,55,55,https://reqres.in/api/users%20,1040,0,949
1743615314946,112,Requête HTTP,201,Created,TestCreateUserSet 1-813,text,true,,1111,220,53,53,https://reqres.in/api/users%20,112,0,38
1743615314948,111,Requête HTTP,201,Created,TestCreateUserSet 1-816,text,true,,1110,220,52,52,https://reqres.in/api/users%20,111,0,35
1743615314946,113,Requête HTTP,201,Created,TestCreateUserSet 1-814,text,true,,1110,220,51,51,https://reqres.in/api/users%20,113,0,42
1743615314946,114,Requête HTTP,201,Created,TestCreateUserSet 1-815,text,true,,1110,220,51,51,https://reqres.in/api/users%20,114,0,45
1743615314972,104,Requête HTTP,201,Created,TestCreateUserSet 1-826,text,true,,1109,220,53,53,https://reqres.in/api/users%20,104,0,41
1743615314948,128,Requête HTTP,201,Created,TestCreateUserSet 1-822,text,true,,1109,220,53,53,https://reqres.in/api/users%20,128,0,50
1743615314976,137,Requête HTTP,201,Created,TestCreateUserSet 1-831,text,true,,1110,220,51,51,https://reqres.in/api/users%20,137,0,41
1743615314974,145,Requête HTTP,201,Created,TestCreateUserSet 1-818,text,true,,1108,220,50,50,https://reqres.in/api/users%20,145,0,47
1743615314974,147,Requête HTTP,201,Created,TestCreateUserSet 1-819,text,true,,1110,220,49,49,https://reqres.in/api/users%20,147,0,43
1743615314992,136,Requête HTTP,201,Created,TestCreateUserSet 1-828,text,true,,1110,220,48,48,https://reqres.in/api/users%20,136,0,39
1743615314992,138,Requête HTTP,201,Created,TestCreateUserSet 1-827,text,true,,1110,220,47,47,https://reqres.in/api/users%20,138,0,39
1743615315003,127,Requête HTTP,201,Created,TestCreateUserSet 1-879,text,true,,1109,220,47,47,https://reqres.in/api/users%20,127,0,36
1743615315002,129,Requête HTTP,201,Created,TestCreateUserSet 1-832,text,true,,1109,220,45,45,https://reqres.in/api/users%20,129,0,29
1743615314992,139,Requête HTTP,201,Created,TestCreateUserSet 1-825,text,true,,1110,220,45,45,https://reqres.in/api/users%20,139,0,47
1743615315003,129,Requête HTTP,201,Created,TestCreateUserSet 1-877,text,true,,1109,220,45,45,https://reqres.in/api/users%20,129,0,35
